CustID,CustMonVal,ClaimsRate,IMP_Children,IMP_EducDeg,IMP_GeoLivArea,IMP_MonthSal,age,policy_time,reversals,_SEGMENT_,Distance,EM_SEGMENT
6055,334.18,0.45,1,3 - BSc/MSc,4,1397,36,28,0,3,1.0261680435,3
6056,-128.36,1.15,1,1 - Basic,1,3004,54,41,0,2,1.104464187,2
6057,366.63,0.41,1,3 - BSc/MSc,1,2647,41,36,0,4,0.9689090436,4
6058,311.07,0.48,0,2 - High School,3,3525,65,28,1,1,0.5942769775,1
6059,761.47,0.29,0,2 - High School,4,3433,71,29,0,4,1.6328686151,4
6060,17.78,0.93,1,3 - BSc/MSc,1,2873,45,35,2,2,0.4774773766,2
6061,303.62,0.6,1,3 - BSc/MSc,3,3277,59,36,1,2,1.2446227757,2
6062,593.55,0.32,1,3 - BSc/MSc,4,3472,62,28,0,4,1.4993123069,4
6063,-25,1,1,2 - High School,4,2926,52,22,0,1,1.1750030746,1
6064,-86.9,1.1,1,2 - High School,1,1577,30,22,0,3,0.9058916047,3
6065,105.24,0.8,1,3 - BSc/MSc,3,2306,41,34,0,2,0.4892707101,2
6066,159.83,0.67,0,2 - High School,3,3129,62,27,1,1,0.4775288331,1
6067,324.39,0.58,0,2 - High School,4,4378,69,30,0,1,1.2227085173,1
6068,360.52,0.43,1,3 - BSc/MSc,4,3513,61,40,0,2,1.6449260993,2
6069,584.22,0.21,1,2 - High School,4,2252,43,27,0,4,0.8729789256,4
6070,577.34,0.36,1,3 - BSc/MSc,3,1394,24,37,0,4,1.0545712021,4
6071,350.86,0.38,1,3 - BSc/MSc,1,1436,26,37,1,4,1.2526520617,4
6072,-85.01,1.08,1,2 - High School,3,3374,68,26,0,1,1.1082665004,1
6073,-11.22,0.98,1,3 - BSc/MSc,4,3205,57,41,0,2,1.0046837327,2
6074,447.09,0.27,1,2 - High School,4,2900,48,32,0,4,0.8168245034,4
6075,477.32,0.31,1,1 - Basic,1,1820,35,27,0,4,0.9623960307,4
6076,180.4,0.63,1,3 - BSc/MSc,2,1282,37,34,1,2,1.3955605516,2
6077,285.06,0.49,1,3 - BSc/MSc,2,2798,52,35,0,2,0.9702404679,2
6078,18.79,0.93,1,2 - High School,3,2244,32,28,0,3,0.8546288949,3
6079,236.48,0.63,1,3 - BSc/MSc,3,1696,27,35,0,2,1.1103911681,2
6080,494.77,0.14,1,3 - BSc/MSc,4,2779,43,34,2,4,0.6612234526,4
6081,349.54,0.28,1,3 - BSc/MSc,4,3426,59,33,1,1,1.2938730727,1
6082,-165.46,1.22,0,3 - BSc/MSc,2,3738,68,29,1,1,1.525045399,1
6083,351.86,0.37,1,2 - High School,4,2381,42,35,0,4,0.8416373836,4
6084,-47.87,1.04,1,2 - High School,2,2662,52,23,1,3,1.2173741568,3
6085,78.24,0.85,1,2 - High School,4,2595,47,36,0,2,0.1567158676,2
6086,485.99,0.19,1,3 - BSc/MSc,1,1749,38,40,0,4,1.2205836551,4
6087,54.23,0.91,1,1 - Basic,2,1202,19,40,0,2,1.421030468,2
6088,900.72,0.19,1,2 - High School,3,1412,27,27,0,4,1.8300758538,4
6089,357.52,0.64,0,2 - High School,1,3462,57,32,0,1,1.1769273155,1
6090,696.57,0.22,0,2 - High School,1,3129,66,34,0,4,1.1579089938,4
6091,707.91,0.14,0,2 - High School,4,2942,64,34,0,4,1.0336255125,4
6092,407.86,0.32,1,3 - BSc/MSc,1,2066,41,36,0,4,0.7362186786,4
6093,-25,1,1,3 - BSc/MSc,4,2522,61,26,0,3,1.0412909808,3
6094,-79.12,1.04,1,2 - High School,3,1618,33,41,0,2,1.2401306119,2
6095,13.12,0.94,0,4 - PhD,4,3402,70,19,0,1,1.2177987843,1
6096,-44.56,1.03,0,3 - BSc/MSc,4,3009,69,25,0,1,1.0730737791,1
6097,-32.56,1.01,1,1 - Basic,1,1728,30,28,0,3,0.7759696674,3
6098,11.56,0.94,1,3 - BSc/MSc,4,3542,49,24,0,1,0.7522148457,1
6099,180.8,0.72,1,3 - BSc/MSc,1,2491,41,30,0,2,1.1188894734,2
6100,-52.87,1.05,0,3 - BSc/MSc,4,3549,64,29,1,1,1.1075342022,1
6101,323.4,0.47,1,3 - BSc/MSc,1,1936,35,28,0,3,0.9827373503,3
6102,3.57,0.95,1,3 - BSc/MSc,4,1747,38,39,0,2,0.8766947542,2
6103,-25,1,1,3 - BSc/MSc,1,1573,31,36,0,2,1.009967989,2
6104,153.7,0.79,1,2 - High School,2,3194,59,29,0,1,0.6471821831,1
6105,-51.89,1.05,1,3 - BSc/MSc,3,1730,40,21,1,3,0.8697644659,3
6106,295.84,0.47,0,3 - BSc/MSc,2,3792,73,28,0,1,0.6170608646,1
6107,54.9,0.88,1,2 - High School,2,1092,28,26,0,3,0.6796373606,3
6108,196.71,0.77,1,2 - High School,4,1572,25,38,0,2,1.1138655738,2
6109,855.84,0.24,1,3 - BSc/MSc,4,2189,42,27,0,4,1.5035180771,4
6110,-10.43,0.97,1,3 - BSc/MSc,2,3125,48,33,0,2,0.8816622525,2
6111,750.02,0.31,0,1 - Basic,3,3578,71,32,0,4,1.6412012699,4
6112,426.99,0.16,1,3 - BSc/MSc,3,2557,49,24,1,1,1.3533491671,1
6113,-35.01,1.02,1,2 - High School,4,2658,57,35,0,2,0.4698174268,2
6114,-21.99,0.99,0,4 - PhD,4,3922,69,39,0,2,1.5162514327,2
6115,360.29,0.6,0,3 - BSc/MSc,2,3985,67,33,0,1,1.39474038,1
6116,-25,1,0,3 - BSc/MSc,2,2882,51,22,0,1,1.1985597786,1
6117,336.62,0.43,1,2 - High School,1,3159,61,33,0,4,1.2704572712,4
6118,-26.89,1,1,2 - High School,1,2630,43,24,0,3,1.1241623081,3
6119,438.09,0.4,1,3 - BSc/MSc,4,1288,24,38,0,4,1.287513517,4
6120,-39,1.02,1,3 - BSc/MSc,4,1968,39,32,1,2,0.9726417459,2
6121,49.57,0.92,0,1 - Basic,4,3722,64,27,0,1,0.6483367851,1
6122,-71.23,1.07,1,3 - BSc/MSc,4,3116,54,23,0,1,1.1802598545,1
6123,-45.45,1.02,0,3 - BSc/MSc,4,1706,25,40,0,2,1.0410003143,2
6124,-93.79,1.08,1,2 - High School,1,350,21,22,0,3,1.6409780994,3
6125,494.53,0.38,1,3 - BSc/MSc,4,1644,38,28,1,4,0.9102022624,4
6126,526.66,0.13,1,2 - High School,4,3079,48,21,1,1,1.5319758311,1
6127,-73.34,1.05,1,3 - BSc/MSc,2,1661,31,27,0,3,0.82762744,3
6128,375.98,0.3,1,3 - BSc/MSc,1,1324,33,19,1,3,1.3765005528,3
6129,200.71,0.74,0,2 - High School,4,3357,71,36,0,2,1.0349876475,2
6130,169.37,0.88,0,1 - Basic,4,965,20,21,0,3,0.9408177505,3
6131,65.57,0.91,1,1 - Basic,4,801,19,25,0,3,0.9216191579,3
6132,547.21,0.38,1,2 - High School,1,348,24,31,0,4,1.8886725896,4
6133,37.01,0.93,0,3 - BSc/MSc,4,3378,70,27,0,1,0.6746706975,1
6134,378.75,0.5,1,2 - High School,4,1136,29,34,0,4,1.2588224371,4
6135,27.8,0.91,1,2 - High School,4,1617,28,35,0,2,0.9480004552,2
6136,120.82,0.81,1,3 - BSc/MSc,4,1576,26,21,0,3,0.5686209332,3
6137,-21.11,0.99,0,3 - BSc/MSc,2,3293,65,30,0,1,1.1119476593,1
6138,-14.33,0.98,1,2 - High School,4,2147,36,36,0,2,0.4743204308,2
6139,-46.78,1.02,0,1 - Basic,4,3641,67,21,0,1,1.170985838,1
6140,-14,0.98,1,1 - Basic,3,2331,43,33,0,2,0.6487693625,2
6141,180.05,0.72,0,3 - BSc/MSc,1,3472,71,19,0,1,0.9840953644,1
6142,-49,1.04,1,3 - BSc/MSc,4,2861,46,34,2,2,0.6853006115,2
6143,-106.21,1.15,1,3 - BSc/MSc,4,1033,37,37,2,2,1.6333747835,2
6144,507.55,0.14,1,3 - BSc/MSc,4,2566,49,25,2,4,1.224885004,4
6145,-94.79,1.08,0,3 - BSc/MSc,3,4654,80,27,0,1,1.6368646082,1
6146,441.54,0.35,0,3 - BSc/MSc,3,3722,75,28,0,1,1.059521534,1
6147,-162.69,1.16,0,2 - High School,3,3763,73,35,0,2,1.5644018415,2
6148,176.69,0.72,0,2 - High School,1,2973,73,34,0,2,0.7774082402,2
6149,9.01,0.94,1,2 - High School,1,2414,48,33,2,2,0.5958331017,2
6150,-110.57,1.13,1,1 - Basic,1,2131,30,33,1,2,0.9443686834,2
6151,572.1,0.3,1,1 - Basic,4,2206,34,34,0,4,0.2443861047,4
6152,-33.67,1.01,1,3 - BSc/MSc,1,1205,26,32,0,3,1.3480181282,3
6153,-29,1.01,1,3 - BSc/MSc,1,3362,58,29,0,1,1.0382176232,1
6154,-28.33,1.01,1,3 - BSc/MSc,2,2405,40,31,0,2,0.9290620434,2
6155,-59.45,1.04,0,1 - Basic,2,3414,76,21,0,1,1.2093814045,1
6156,-51.56,1.04,1,1 - Basic,3,2859,51,22,0,1,1.2873361868,1
6157,277.18,0.43,0,4 - PhD,1,4217,74,42,2,2,2.1021992809,2
6158,-69.34,1.05,0,1 - Basic,1,3742,76,22,0,1,1.1832669895,1
6159,436.19,0.4,0,2 - High School,3,3589,75,30,0,1,1.1694983868,1
6160,332.65,0.36,1,3 - BSc/MSc,4,3264,56,26,1,1,0.6031049635,1
6161,318.62,0.61,0,3 - BSc/MSc,3,2773,57,25,0,1,0.9021330282,1
6162,428.1,0.17,1,3 - BSc/MSc,4,2740,45,22,3,1,1.3181230424,1
6163,-7.33,0.97,0,3 - BSc/MSc,4,3968,75,32,0,1,1.346795285,1
6164,52.46,0.91,1,1 - Basic,4,1021,16,34,0,2,1.5659472828,2
6165,10.56,0.94,1,4 - PhD,1,2237,37,23,1,3,0.7490955356,3
6166,-146,1.23,1,3 - BSc/MSc,3,3165,53,28,2,1,1.4337538533,1
6167,142.92,0.72,1,2 - High School,4,1278,28,32,0,3,1.1862487441,3
6168,116.24,0.8,1,3 - BSc/MSc,1,2350,45,24,0,3,0.6877372236,3
6169,205.27,0.63,1,2 - High School,3,2166,29,21,0,3,0.8190226827,3
6170,20.34,0.93,1,3 - BSc/MSc,1,1793,38,40,0,2,0.8969346969,2
6171,89.8,0.86,1,3 - BSc/MSc,4,1409,31,29,0,3,0.7190700371,3
6172,-25,1,1,1 - Basic,1,1340,23,37,0,2,1.2326928764,2
6173,36.33,0.92,0,1 - Basic,1,718,22,20,0,3,1.2528213071,3
6174,-21.33,0.99,0,3 - BSc/MSc,1,2797,62,27,1,1,1.143250105,1
6175,492.43,0.19,1,3 - BSc/MSc,4,1453,37,23,1,3,1.5062487343,3
6176,-33.89,1.01,1,3 - BSc/MSc,4,2714,58,36,0,2,0.4297181993,2
6177,-282.38,1.22,0,1 - Basic,3,1064,16,35,0,2,1.9998312788,2
6178,-9.55,0.98,1,3 - BSc/MSc,3,1566,25,40,0,2,1.1145068491,2
6179,51.24,0.88,1,4 - PhD,1,1498,32,37,0,2,1.0285926696,2
6180,119.36,0.79,1,2 - High School,4,1594,40,35,0,2,0.9924844733,2
6181,-16.55,0.99,1,3 - BSc/MSc,1,2001,32,28,0,3,0.7970490451,3
6182,816.15,0.35,1,3 - BSc/MSc,3,1563,37,39,1,4,1.5836006247,4
6183,695.57,0.3,1,1 - Basic,4,969,22,37,0,4,1.5326935223,4
6184,27.34,0.92,1,3 - BSc/MSc,4,3007,55,30,1,1,1.0812809898,1
6185,308.72,0.48,1,2 - High School,3,1460,35,40,0,2,1.533924056,2
6186,-19,0.99,1,3 - BSc/MSc,1,1716,48,19,0,3,1.0151602467,3
6187,322.07,0.38,1,3 - BSc/MSc,1,2809,59,19,1,1,1.3155568003,1
6188,2.35,0.96,0,3 - BSc/MSc,1,2673,66,21,0,3,1.2385847806,3
6189,440.76,0.21,1,2 - High School,4,2883,55,36,1,4,0.9553405859,4
6190,325.96,0.56,1,2 - High School,1,3809,69,31,1,1,1.0255820872,1
6191,-4.78,0.97,0,3 - BSc/MSc,4,3167,65,29,0,1,1.011293916,1
6192,161.15,0.71,1,2 - High School,2,1521,27,30,0,3,0.8390364905,3
6193,235.16,0.62,0,3 - BSc/MSc,4,3596,65,28,0,1,0.4211838451,1
6194,-60.34,1.05,1,2 - High School,2,1999,48,29,0,3,1.0095579822,3
6195,252.72,0.62,1,3 - BSc/MSc,2,1862,33,18,0,3,1.1563118402,3
6196,362.96,0.53,1,1 - Basic,3,2803,43,33,0,4,0.9353035201,4
6197,65.57,0.87,1,3 - BSc/MSc,3,3128,58,18,0,1,1.3024409844,1
6198,-131.02,1.15,1,3 - BSc/MSc,4,1928,40,24,0,3,1.0120412209,3
6199,424.32,0.38,1,3 - BSc/MSc,3,3173,56,35,0,4,1.1577778223,4
6200,283.95,0.56,0,3 - BSc/MSc,4,3701,65,34,1,1,1.3504407509,1
6201,235.16,0.67,0,2 - High School,3,4068,76,28,1,1,0.6968546866,1
6202,28.9,0.93,1,3 - BSc/MSc,3,3656,59,31,0,1,1.0687137943,1
6203,392.19,0.48,1,1 - Basic,1,2403,47,34,0,4,0.6516170418,4
6204,439.77,0.37,1,3 - BSc/MSc,4,1227,31,35,0,4,1.1121999771,4
6205,555.88,0.21,1,3 - BSc/MSc,3,2996,63,23,0,1,1.5558233577,1
6206,24.45,0.92,0,3 - BSc/MSc,4,3567,69,34,0,2,1.1602154955,2
6207,414,0.21,1,3 - BSc/MSc,4,1760,45,33,2,4,0.6587431173,4
6208,349.29,0.65,1,1 - Basic,4,2208,48,29,0,4,0.9262257511,4
6209,315.63,0.51,1,2 - High School,4,2736,60,27,0,1,0.9534523745,1
6210,-84.9,1.09,0,2 - High School,4,1449,31,23,0,3,0.8676304981,3
6211,12.45,0.94,0,3 - BSc/MSc,1,3065,68,39,0,2,0.6925349402,2
6212,528.65,0.22,1,3 - BSc/MSc,1,3990,65,37,0,4,1.951886555,4
6213,36.56,0.91,1,1 - Basic,4,2525,49,24,0,3,0.9212287928,3
6214,452.54,0.17,1,3 - BSc/MSc,1,1601,39,40,1,4,1.3111184382,4
6215,-26.11,1,1,3 - BSc/MSc,2,2030,49,21,1,3,0.8691136577,3
6216,716.91,0.24,1,2 - High School,4,1110,31,22,0,4,2.0681085413,4
6217,-41,1.03,1,3 - BSc/MSc,4,2784,52,22,2,1,1.2989570177,1
6218,-37,1.02,1,2 - High School,3,2707,52,28,1,1,1.2846058166,1
6219,-14.11,0.99,0,1 - Basic,1,2329,52,29,0,3,1.0624084418,3
6220,337.18,0.42,1,2 - High School,3,1199,38,31,0,4,1.3041281331,4
6221,510.76,0.18,1,2 - High School,4,2231,32,27,1,4,0.8613471305,4
6222,463.87,0.17,1,3 - BSc/MSc,2,2466,49,18,0,3,1.8697429263,3
6223,-166.25,1.22,1,2 - High School,1,3500,65,19,0,1,1.7211685294,1
6224,36.02,0.9,1,3 - BSc/MSc,1,2318,40,28,0,3,0.8799821541,3
6225,207.71,0.63,1,2 - High School,4,1447,31,30,0,3,0.9106060037,3
6226,-15.89,0.99,0,3 - BSc/MSc,4,4247,74,33,0,1,1.5911950297,1
6227,481.98,0.29,0,1 - Basic,2,2189,50,25,0,4,1.1775369569,4
6228,695.13,0.46,1,1 - Basic,4,865,18,30,0,4,1.5300209743,4
6229,388.53,0.34,1,3 - BSc/MSc,4,1345,24,27,0,3,1.1674125206,3
6230,60.68,0.89,1,2 - High School,3,3438,61,41,0,2,1.1529316951,2
6231,455.65,0.52,1,2 - High School,4,4064,60,34,0,1,1.7377600316,1
6232,829.71,0.15,1,3 - BSc/MSc,4,2859,66,30,0,4,1.3846211466,4
6233,-19.22,0.99,1,2 - High School,1,1978,47,40,0,2,0.7975435127,2
6234,588.23,0.41,1,3 - BSc/MSc,3,1072,21,41,0,4,1.7126224948,4
6235,5.34,0.96,1,1 - Basic,1,2979,62,25,0,1,0.9251320881,1
6236,293.95,0.54,1,3 - BSc/MSc,4,3369,67,25,0,1,0.4225010503,1
6237,232.26,0.68,1,2 - High School,3,2709,52,22,0,1,0.9877829147,1
6238,491.77,0.2,1,3 - BSc/MSc,4,2106,49,32,1,4,0.2256794734,4
6239,305.95,0.6,0,3 - BSc/MSc,4,3885,66,21,1,1,0.8886719178,1
6240,354.85,0.46,0,3 - BSc/MSc,3,3307,65,20,0,1,1.0615113794,1
6241,-25,1,0,2 - High School,4,4086,69,26,0,1,1.0406130844,1
6242,800.71,0.08,1,2 - High School,4,3023,58,36,0,4,1.4250006853,4
6243,270.61,0.64,1,3 - BSc/MSc,4,1586,25,31,0,3,1.1322714872,3
6244,-29,1.01,1,3 - BSc/MSc,4,2205,52,27,1,3,0.8589121462,3
6245,-14.11,0.98,1,1 - Basic,1,2408,56,18,0,3,1.3561020423,3
6246,51.79,0.9,0,3 - BSc/MSc,4,4413,76,29,0,1,1.1960923808,1
6247,485.65,0.2,1,2 - High School,3,2581,48,27,0,4,0.9657586206,4
6248,-113.46,1.13,0,2 - High School,1,3993,65,23,0,1,1.3539103512,1
6249,822.61,0.14,1,1 - Basic,1,1248,31,32,0,4,1.4666391542,4
6250,80.46,0.86,0,3 - BSc/MSc,1,3656,72,36,0,2,1.1776507963,2
6251,187.03,0.68,1,3 - BSc/MSc,4,2660,58,26,0,1,0.8766202076,1
6252,191.04,0.62,1,1 - Basic,3,1724,37,40,0,2,1.0772232453,2
6253,537.43,0.11,1,3 - BSc/MSc,1,3154,48,34,0,4,1.0062158682,4
6254,72.8,0.86,1,4 - PhD,4,3589,59,39,0,2,1.1583894394,2
6255,350.54,0.33,1,2 - High School,3,2583,57,29,1,4,1.0063401754,4
6256,-50.67,1.03,0,3 - BSc/MSc,1,3490,63,38,0,2,1.1064096437,2
6257,357.63,0.42,1,3 - BSc/MSc,1,2514,49,27,0,4,1.1600084287,4
6258,-92.66,1.12,1,2 - High School,4,1408,35,22,1,3,0.9611511074,3
6259,438.55,0.15,1,4 - PhD,3,1707,45,40,2,4,1.2815057721,4
6260,307.18,0.46,0,3 - BSc/MSc,1,3894,69,27,0,1,0.6276586179,1
6261,267.06,0.52,1,3 - BSc/MSc,3,1701,41,35,0,2,1.1858134265,2
6262,309.17,0.58,1,3 - BSc/MSc,1,1996,60,30,0,4,1.0051897282,4
6263,542.44,0.24,1,1 - Basic,2,2709,62,34,0,4,0.570716186,4
6264,247.05,0.65,1,2 - High School,3,2877,54,29,0,1,0.8666452756,1
6265,126.25,0.74,1,1 - Basic,1,2720,58,28,0,1,0.9362516025,1
6266,381.87,0.23,1,3 - BSc/MSc,3,3791,72,30,1,1,1.0408778139,1
6267,313.87,0.38,0,3 - BSc/MSc,1,4153,71,31,2,1,1.1560004181,1
6268,294.06,0.46,1,3 - BSc/MSc,4,1660,25,40,0,2,1.3605306342,2
6269,227.38,0.62,0,2 - High School,3,3624,67,28,0,1,0.4172595536,1
6270,165.14,0.76,0,3 - BSc/MSc,4,4283,78,24,0,1,0.8196408224,1
6271,-376.29,1.43,0,1 - Basic,4,4119,80,21,0,1,2.4159752012,1
6272,335.61,0.61,1,2 - High School,1,1270,28,31,0,4,1.2531331603,4
6273,268.95,0.65,0,2 - High School,4,3177,59,39,0,2,1.1276330195,2
6274,-7.09,0.97,1,3 - BSc/MSc,4,2495,35,40,1,2,0.5655907479,2
6275,8.34,0.95,1,2 - High School,3,3391,49,25,0,1,0.7449953273,1
6276,399.86,0.49,0,2 - High School,4,3860,79,33,0,1,1.4369990945,1
6277,306.84,0.52,1,3 - BSc/MSc,4,3005,60,27,0,1,0.7191577889,1
6278,259.61,0.52,1,1 - Basic,1,3218,55,37,0,2,1.0719689893,2
6279,92.13,0.83,1,3 - BSc/MSc,1,1621,35,39,0,2,0.9775269614,2
6280,-84.21,1.11,1,1 - Basic,1,2801,49,39,2,2,0.7245745001,2
6281,-150.69,1.1,1,1 - Basic,4,2956,60,36,0,2,0.9423767256,2
6282,220.04,0.68,1,2 - High School,4,2972,53,18,0,1,1.2652513412,1
6283,2.45,0.95,0,2 - High School,4,3821,63,23,0,1,0.8967798165,1
6284,392.19,0.31,1,2 - High School,4,3843,71,25,0,1,0.8440636432,1
6285,68.92,0.81,1,3 - BSc/MSc,1,1863,27,36,0,2,0.6645702622,2
6286,121.03,0.78,1,2 - High School,4,2851,59,32,0,2,0.8270080022,2
6287,409.86,0.34,1,3 - BSc/MSc,4,2528,41,29,1,4,0.825098861,4
6288,142.7,0.83,0,2 - High School,4,3605,74,40,0,2,1.2705367272,2
6289,-1.11,0.97,1,2 - High School,4,2414,49,29,0,3,1.0954841594,3
6290,494.88,0.22,1,3 - BSc/MSc,2,2997,49,28,1,4,1.096572944,4
6291,183.04,0.68,1,2 - High School,4,1657,30,34,0,2,1.0729588427,2
6292,306.62,0.59,1,2 - High School,3,1659,39,20,0,3,1.0244369873,3
6293,114.69,0.78,1,3 - BSc/MSc,2,1609,30,28,0,3,0.5079898926,3
6294,336.96,0.42,1,4 - PhD,4,2315,44,25,0,3,1.0734112947,3
6295,99.69,0.85,1,2 - High School,2,1400,28,32,0,3,1.1471817739,3
6296,646.8,0.4,1,2 - High School,3,1091,24,41,0,4,1.7405420703,4
6297,391.19,0.37,1,3 - BSc/MSc,2,1366,28,21,1,3,1.248692847,3
6298,70.23,0.86,0,3 - BSc/MSc,4,3582,76,35,1,2,1.1245192305,2
6299,442.76,0.24,1,3 - BSc/MSc,3,2493,52,23,1,1,1.4730937356,1
6300,27.12,0.92,1,3 - BSc/MSc,1,2976,53,30,0,1,1.0973011359,1
6301,356.4,0.37,1,3 - BSc/MSc,2,1113,25,30,0,3,1.3621989764,3
6302,-153.58,1.2,1,1 - Basic,1,714,18,40,0,2,2.0671510547,2
6303,394.62,0.49,1,3 - BSc/MSc,4,3180,58,30,0,1,1.0949599961,1
6304,-31.89,1.01,1,3 - BSc/MSc,1,2685,58,28,0,3,1.2802801926,3
6305,449.75,0.27,1,3 - BSc/MSc,3,2530,35,26,0,4,1.119903046,4
6306,588.66,0.08,1,3 - BSc/MSc,4,2996,53,24,0,4,1.5569677255,4
6307,-8.99,0.97,1,1 - Basic,1,2913,52,34,0,2,0.6353928592,2
6308,855.62,0.2,0,3 - BSc/MSc,4,3289,73,21,0,4,2.427678634,4
6309,290.95,0.53,0,3 - BSc/MSc,1,3624,70,28,0,1,0.5472392411,1
6310,41.67,0.9,0,2 - High School,1,3492,64,37,0,2,1.0063591478,2
6311,-38.77,1.02,1,3 - BSc/MSc,2,1846,37,23,1,3,0.6854164314,3
6312,925.17,0.2,1,3 - BSc/MSc,3,1413,28,19,0,4,2.6764248945,4
6313,161.38,0.73,0,3 - BSc/MSc,4,3747,72,26,0,1,0.2797624292,1
6314,61.12,0.88,1,3 - BSc/MSc,4,1736,33,37,0,2,0.7863948533,2
6315,83.8,0.85,1,3 - BSc/MSc,1,3934,68,20,0,1,1.0285500162,1
6316,564.66,0.34,1,2 - High School,4,1214,23,38,0,4,1.2856781179,4
6317,392.3,0.3,1,3 - BSc/MSc,2,2972,51,23,0,1,1.0229737848,1
6318,52.46,0.91,1,2 - High School,1,3137,64,28,0,1,0.7788051162,1
6319,223.27,0.67,0,3 - BSc/MSc,4,3859,76,20,0,1,0.9067655268,1
6320,320.19,0.37,1,2 - High School,4,2446,38,23,1,3,1.138584685,3
6321,173.37,0.78,1,2 - High School,4,745,25,33,0,3,1.5951479924,3
6322,1.23,0.95,1,4 - PhD,1,2747,46,28,0,1,1.155562945,1
6323,472.09,0.27,1,4 - PhD,4,1287,28,23,1,3,1.4659666532,3
6324,413.86,0.28,1,4 - PhD,3,2425,49,40,1,4,1.2441959239,4
6325,-155.58,1.11,0,2 - High School,1,1115,23,38,0,2,1.6579002123,2
6326,35,0.91,1,2 - High School,4,2487,51,40,1,2,0.5129612079,2
6327,-53.45,1.04,1,2 - High School,4,1613,28,20,0,3,0.9794462785,3
6328,-25.66,1,1,2 - High School,4,3127,61,40,1,2,0.8722952787,2
6329,246.27,0.61,1,1 - Basic,2,1206,32,41,0,2,1.6512798047,2
6330,92.81,0.84,0,2 - High School,1,3619,63,41,1,2,1.3156543245,2
6331,302.16,0.61,0,3 - BSc/MSc,3,2717,56,23,0,1,0.9903526831,1
6332,45.46,0.89,1,1 - Basic,1,1676,28,32,0,2,1.103780788,2
6333,232.27,0.59,1,2 - High School,1,2499,39,38,0,2,0.7110141786,2
6334,306.62,0.58,0,2 - High School,4,3065,63,21,1,1,0.929207757,1
6335,-63.22,1.07,0,3 - BSc/MSc,1,4187,71,22,0,1,1.3281290629,1
6336,545.44,0.07,1,3 - BSc/MSc,2,3329,53,31,0,4,1.1887929546,4
6337,291.42,0.43,0,4 - PhD,4,3820,73,39,1,2,1.6572433278,2
6338,317.63,0.41,1,1 - Basic,1,2144,33,36,1,4,1.0089787332,4
6339,38.68,0.9,1,3 - BSc/MSc,1,2790,55,40,0,2,0.5860586527,2
6340,-45.67,1.03,1,3 - BSc/MSc,1,1624,41,29,0,3,0.9174889664,3
6341,431.99,0.33,1,3 - BSc/MSc,4,2749,53,33,0,4,0.7127766919,4
6342,67.24,0.92,0,2 - High School,4,3327,67,25,0,1,0.5406667642,1
6343,358.07,0.48,1,3 - BSc/MSc,4,1828,38,33,0,4,0.8011784707,4
6344,0.78,0.99,1,2 - High School,2,2642,67,35,0,2,0.3652271924,2
6345,415.98,0.25,1,4 - PhD,1,3032,44,40,1,4,1.4904084314,4
6346,71.35,0.91,0,1 - Basic,4,3509,66,29,0,1,0.7201752659,1
6347,326.76,0.38,0,3 - BSc/MSc,3,4302,68,35,1,1,1.728149221,1
6348,471.65,0.22,1,2 - High School,2,2661,48,39,0,4,1.1114055588,4
6349,131.14,0.85,0,1 - Basic,1,3528,67,28,0,1,0.4564784092,1
6350,-238.15,1.21,0,2 - High School,3,1265,19,24,0,3,1.4615391432,3
6351,402.54,0.43,0,1 - Basic,2,3713,70,27,0,1,0.8685223478,1
6352,79.91,0.84,0,3 - BSc/MSc,4,3131,69,37,0,2,0.6431542423,2
6353,212.92,0.7,1,3 - BSc/MSc,4,2647,48,30,0,1,1.1220120126,1
6354,592.22,0.09,1,4 - PhD,3,2930,63,27,1,4,1.158389604,4
6355,479.2,0.22,1,3 - BSc/MSc,2,1471,37,40,0,4,1.3543272938,4
6356,-39.89,1.02,1,3 - BSc/MSc,3,2125,52,23,0,3,0.8065975881,3
6357,-90.88,1.11,1,3 - BSc/MSc,1,2093,56,28,1,3,1.0470294612,3
6358,-123.13,1.14,1,2 - High School,1,2528,46,38,0,2,0.7381379808,2
6359,-42.45,1.03,0,3 - BSc/MSc,4,4250,76,23,0,1,1.2494489681,1
6360,717.26,0.34,1,3 - BSc/MSc,4,1388,26,41,0,4,1.6594845007,4
6361,439.31,0.33,0,3 - BSc/MSc,4,3196,63,36,0,4,1.2125417383,4
6362,-65.77,1.08,1,3 - BSc/MSc,1,2857,51,28,2,1,1.2801898154,1
6363,552.77,0.22,1,3 - BSc/MSc,4,2239,41,39,1,4,0.9680051066,4
6364,-2.44,0.98,0,2 - High School,4,1080,19,34,0,2,1.5263842545,2
6365,410.75,0.33,1,2 - High School,4,1824,37,41,0,4,1.4139635159,4
6366,349.51,0.46,1,3 - BSc/MSc,4,3059,60,32,0,4,1.1623981467,4
6367,467.86,0.38,1,2 - High School,1,1555,23,22,0,3,1.434758733,3
6368,76.13,0.84,0,2 - High School,4,2853,60,34,0,2,0.5411109037,2
6369,260.05,0.59,0,3 - BSc/MSc,1,4010,68,30,0,1,0.8868272176,1
6370,474.55,0.16,1,3 - BSc/MSc,4,2883,46,35,1,4,0.8342665824,4
6371,-123.11,1.18,0,1 - Basic,2,4335,79,28,1,1,1.5458202983,1
6372,474.64,0.23,1,3 - BSc/MSc,4,2040,39,28,0,4,0.760798552,4
